Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,Count,Modified
45705446,1,,,2017-08-16T05:05:06,,4,93,"<p>We are developing React Components as part of product development.</p>&#xA;&#xA;<p>Now we want that other teams can reuse these components and develop something for different clients.</p>&#xA;&#xA;<p><strong>for example</strong> </p>&#xA;&#xA;<p>We developed a UserInfo component, published on NPM repository and other teams can use it for different clients.&#xA;We are done with all basict things like NPM publish, then developrs can point newly component in package.json and can use it effectively.</p>&#xA;&#xA;<p>But the problem I'm facing in component architecture, how a component can be designed, so that these can easily be customized by other developers.</p>&#xA;&#xA;<p>Like a developer can have requirement for different view, some extra methods, or override existing methods.</p>&#xA;&#xA;<p><strong>My Approach -  I feel that more improvements can be done</strong> </p>&#xA;&#xA;<p><strong>Approach#1</strong> &#xA;We wrote Web pack plugin to replace existing file by newly created file during build time.<br>&#xA;<strong>Problems</strong> - Its a complete replace, so we cannot reuse or extend the existing file</p>&#xA;&#xA;<p><strong>Approach#2</strong> - Tried to use ES6 Extend &#xA;The problem here is We are extending JS Call not ""React.Component"" so some unwanted behavior of methods and functions are observed.</p>&#xA;&#xA;<p>There is also problem on customizing internal components, you can visualize internal component from image.  i.e How to extend/customize Image Component, Address Component etc.</p>&#xA;&#xA;<p>I am working hard to find the optimal solutions since last 2 months, expecting some help from community.</p>&#xA;&#xA;<p><a href=""https://i.stack.imgur.com/D3yHw.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/D3yHw.png"" alt=""enter image description here""></a></p>&#xA;",995395,,995395,,2017-08-18T05:02:09,2017-08-18T05:02:09,"React Components - Extending, Customizing and reusing",<javascript><reactjs><ecmascript-6>,0,1,2,,,4,1
43194591,1,43194640,,2017-04-03T21:27:23,,0,256,"<p>This:</p>&#xA;&#xA;<pre><code>DateTime newTime = DateTime.ParseExact(sectionDate, ""MM/dd/yyyy hh:mm tt"", System.Globalization.CultureInfo.InvariantCulture);&#xA;</code></pre>&#xA;&#xA;<p>Throws this:</p>&#xA;&#xA;<blockquote>&#xA;  <p>""String was not recognized as a valid DateTime.""</p>&#xA;</blockquote>&#xA;&#xA;<p>When <code>sectionDate</code> looks like:</p>&#xA;&#xA;<pre><code>""4/3/2017 05:22 PM""&#xA;</code></pre>&#xA;&#xA;<p>What am I doing wrong?</p>&#xA;",1840823,,,,,2017-04-03T21:39:08,DateTime.ParseExact() - String was not recognized as a valid DateTime,<c#><datetime>,2,3,,,,5,1
1064498,1,1064515,,2009-06-30T15:52:11,,0,2047,"<p>I have a WPF toolkit DataGrid as the dropdown in a ComboBox template.</p>&#xA;&#xA;<pre><code>&lt;toolkit:DataGrid x:Name=""InnerGrid""&#xA;                  ItemsSource=""{TemplateBinding ItemsSource}"" &#xA;                  CanUserReorderColumns=""False"" CanUserResizeColumns=""True"" &#xA;                  CanUserSortColumns=""False"" CanUserResizeRows=""False"" &#xA;                  AutoGenerateColumns=""False"" CanUserAddRows=""False"" CanUserDeleteRows=""False""&gt;&#xA;    &lt;toolkit:DataGrid.Columns&gt;&#xA;        &lt;toolkit:DataGridTextColumn Header=""Account"" Binding=""{Binding Name}"" IsReadOnly=""True"" /&gt;&#xA;        &lt;toolkit:DataGridTextColumn Header=""Description"" Binding=""{Binding Description}"" IsReadOnly=""True"" /&gt;&#xA;    &lt;/toolkit:DataGrid.Columns&gt;&#xA;&lt;/toolkit:DataGrid&gt;&#xA;</code></pre>&#xA;&#xA;<p>When I select a value using the DataGrid in the dropdown, the selected item shows as highlighted in the DataGrid.  When I set the selected value of the ComboBox programmatically or by using the arrow keys when the dropdown is closed, the selected item won't highlight in the DataGrid.</p>&#xA;&#xA;<p>Is there some kind of binding I need to do within the DataGrid to highlight the selected item?</p>&#xA;&#xA;<p>As Chris Nicol mentioned, I did just need to add a binding to the SelectedItem of the ComboBox, in this case the TemplateBinding.</p>&#xA;&#xA;<pre><code>&lt;toolkit:DataGrid x:Name=""InnerGrid""&#xA;                  ItemsSource=""{TemplateBinding ItemsSource}"" &#xA;                  SelectedItem=""{TemplateBinding SelectedItem}""&#xA;                  CanUserReorderColumns=""False"" CanUserResizeColumns=""True"" &#xA;                  CanUserSortColumns=""False"" CanUserResizeRows=""False"" &#xA;                  AutoGenerateColumns=""False"" CanUserAddRows=""False""&#xA;                  CanUserDeleteRows=""False""&gt;&#xA;&lt;snip&gt;&#xA;</code></pre>&#xA;",1497,,1497,,2009-06-30T15:59:27,2009-06-30T15:59:27,Show selected item in a DataGrid within a ComboBox,<wpf><datagrid><combobox><wpftoolkit>,1,0,,,,3,1
47313756,2,,47313064,2017-11-15T17:27:57,,0,,"<p>if you get some Errors while installing r packages kind of somthing.so is miising  or  some packages are missing depending on the version of R, you should try this commands because, i had this kind of errors with R 3.0.x in Ubuntu 14.04&#xA;so  i upgrade my R version to fix it with the following commands :</p>&#xA;&#xA;<p>sudo sh -c 'echo ""deb <a href=""http://cran.rstudio.com/bin/linux/ubuntu"" rel=""nofollow noreferrer"">http://cran.rstudio.com/bin/linux/ubuntu</a> trusty/"" » </p>&#xA;&#xA;<p>gpg —keyserver keyserver.ubuntu.com —recv-key E084DAB9</p>&#xA;&#xA;<p>gpg -a —export E084DAB9 | sudo apt-key add -</p>&#xA;&#xA;<p>sudo apt-get —purge remove r-base-core</p>&#xA;&#xA;<p>sudo apt-get update</p>&#xA;&#xA;<p>sudo apt-get -y install r-base</p>&#xA;&#xA;<p>sudo apt-get update</p>&#xA;&#xA;<p>now i can install all packages without errors </p>&#xA;",8946449,,,,,2017-11-15T17:27:57,,,,0,,,,1,1
21761615,2,,19219310,2014-02-13T17:43:04,,0,,"<p><code>Date.parse()</code> is part of ECMAScript-5. Microsoft browser support is as follows:</p>&#xA;&#xA;<ul>&#xA;<li>IE9 Mode, IE10 Mode, and IE11 Mode</li>&#xA;</ul>&#xA;&#xA;<p><strong>References</strong></p>&#xA;&#xA;<ul>&#xA;<li><a href=""http://msdn.microsoft.com/en-us/library/ff960739"" rel=""nofollow"">[ECMA-262/5] Section 15.9.4.2, Date.parse (string)</a></li>&#xA;</ul>&#xA;",1113772,,,,,2014-02-13T17:43:04,,,,0,,,,1,1
29993607,1,,,2015-05-01T19:18:50,,1,808,"<p>I have ForEach loop in a PowerShell script that is attempting to run through every file that has been created in a folder in the last 2 hours. It will take each file, delete certain columns, and rows, and will only leave one column with header ActiveFaults. It will then sort/group and format, and will give me a string of ActiveFaults for each file. </p>&#xA;&#xA;<p>The output of my script is what I need, but it is taking A LOT of time to process. Is there a more efficient way to do this? Also, every now and then, it gives me an error saying that ""the object does not contain a Workbooks.Open() method ""...Any ideas on why this is? And why that issue would be intermittent? Thanks in advance.</p>&#xA;&#xA;<pre><code>$PathMX1005 = ""\source""&#xA;filesMX1005 = Get-ChildItem $PathMX1005 -recurse -include *1Hz*.csv | Where { $_.CreationTime -ge [datetime]::Now.AddMinutes(-180) }&#xA;&#xA;Copy-Item $filesMX1005 \destination -Recurse&#xA;&#xA;$files2MX1005 = Get-ChildItem \destination -Recurse&#xA;&#xA;foreach($file in $files2MX1005) {&#xA;&#xA;    $Excel = New-Object -ComObject excel.application&#xA;    $Excel.visible = $false&#xA;    $Workbook = $Excel.Workbooks.open($file.FullName) &#xA;    $range = $Workbook.ActiveSheet.Range(""A1:FZ1"").EntireColumn &#xA;    $range2 = $Workbook.ActiveSheet.Range(""A1:A34"").EntireRow&#xA;    $range.Delete()&#xA;    $range2.Delete()&#xA;    $Excel.DisplayAlerts=$False&#xA;    $Workbook.SaveAs(""c:\StrippedHeader.csv"")&#xA;&#xA;    $FaultsMX1005 = Import-CSV "":\StrippedHeader.csv"" | Group-Object ActiveFaults | foreach-object { $_.group | select -last 1} | Out-String &#xA;&#xA;    $Excel.Workbooks.Close()&#xA;    $Excel.Quit()&#xA;</code></pre>&#xA;",4783915,,4039065,,2015-05-02T03:00:58,2015-05-02T03:00:58,Handle worksheets in PowerShell ForEach loop,<excel><powershell>,1,1,,,,4,1
6218805,2,,6218433,2011-06-02T18:36:28,,0,,<p>Here's an easy way to get a valid connectionstring.</p>&#xA;&#xA;<ol>&#xA;<li>create a new text document on your desktop</li>&#xA;<li>rename its extension from .txt to .udl</li>&#xA;<li>use wizard to connect to db</li>&#xA;<li>open .udl file in notepad</li>&#xA;<li>copy string</li>&#xA;<li>paste into connectionstring</li>&#xA;</ol>&#xA;,1116,,,,,2011-06-02T18:36:28,,,,0,,,,1,1
24062966,2,,5311669,2014-06-05T14:32:00,,0,,"<p>if you don't need a <code>defaultdict</code> for performance reasons you could do:</p>&#xA;&#xA;<pre><code>d = {k:v for i in some_list_of_items for k, v in dict_from_an_item(i).iteritems()}&#xA;</code></pre>&#xA;",1290264,,,,,2014-06-05T14:32:00,,,,0,,,,1,1
529998,1,,,2009-02-09T21:13:12,,0,158,<p>I was wondering what could be the effect and possible advantage/disadvantage of replacing the Virtual VMWare with physical servers on performance of a web application</p>&#xA;,21380,Chanakya,,,,2009-02-09T21:30:19,what could be the effect on performance moving from virtual VMware to Physical servers?,<performance>,2,0,,,,2,1
23108502,2,,23106168,2014-04-16T11:45:53,,0,,"<p>the script can be update to:</p>&#xA;&#xA;<pre><code>#!/bin/bash &#xA;&#xA;url=""www.google.com""&#xA;sed -i.bak ""/^webURL/{s@\""[^\""]*\""@\""$url\""@}"" sampleText.txt&#xA;</code></pre>&#xA;",498256,,,,,2014-04-16T11:45:53,,,,0,,,,1,1
38849649,2,,38847685,2016-08-09T11:37:00,,0,,"<p>Below code will set the first tab as <code>current</code> for all 3 types of users.</p>&#xA;&#xA;<pre><code>$(document).ready(function() {&#xA;  /* Apply current on Page load */&#xA;  var $current = $('ul.tabs li:first-child');&#xA;  $current.addClass('current');&#xA;  $('.tab-content').css(""border-top"", ""5px solid #3399CC"");&#xA;  $('#' + $current.attr('datatab')).addClass('current');&#xA;&#xA;  $('ul.tabs li').click(function() {&#xA;    var contentid = '#' + $(this).attr('datatab');&#xA;&#xA;    $('ul.tabs li').removeClass('current');&#xA;    $('.tab-content').removeClass('current');&#xA;&#xA;    $(this).addClass('current');&#xA;    $(contentid).addClass('current').css(""border-top"", ""5px solid "" + $(this).css(""background-color""));&#xA;  });&#xA;&#xA;});&#xA;</code></pre>&#xA;",1922223,,,,,2016-08-09T11:37:00,,,,2,,,,3,1
3811160,2,,3810821,2010-09-28T09:00:36,,0,,"<p>Thanks to Eli's guidance, this is only way i could find to implement script. Any improvements are welcome.</p>&#xA;&#xA;<pre><code>env = Environment()&#xA;&#xA;swigCmdLine = 'swig -c++ -lua -external-runtime swigluarun.h'&#xA;swigDefs = env.Command( 'swigluarun.h', '', swigCmdLine )&#xA;env.Depends( 'embed3', swigDefs )&#xA;env.Append( SWIGFLAGS = '-c++ -lua' )&#xA;env.Append( CPPPATH = '/usr/include/lua5.1' )&#xA;env.Append( LIBS = 'lua5.1' )&#xA;env.Program( 'embed3', ['embed3.cpp', 'example.cpp', 'example.i' ] )&#xA;</code></pre>&#xA;&#xA;<p>Note: I am working on Ubuntu 9.10, swig-1.3.36, and scons 1.3.0.</p>&#xA;",215740,,,,,2010-09-28T09:00:36,,,,0,,,,1,1
38115401,2,,203198,2016-06-30T06:25:31,,5,,"<p>Try like this - </p>&#xA;&#xA;<pre><code>$(document).on( 'click', '.click-activity', function () { ... });&#xA;</code></pre>&#xA;",1732454,,,,,2016-06-30T06:25:31,,,,0,,,,1,1
43784292,2,,43784111,2017-05-04T13:30:17,,0,,"<p>Would recommend to create another empty div after your div where you have the content, a solution with absolute position is not good/useful, because you will have more things on your website and then they will be on top of your ""a"" text or whatever text you will add with :after.&#xA;So just create another div :-)</p>&#xA;",7951518,,,,,2017-05-04T13:30:17,,,,0,,,,1,1
21117523,2,,7306522,2014-01-14T15:38:44,,2,,"<p>I ran into this problem as well. instead of this:</p>&#xA;&#xA;<pre><code>res = p.map(func, combinations(arr, select_n))&#xA;</code></pre>&#xA;&#xA;<p>do </p>&#xA;&#xA;<pre><code>res = p.imap(func, combinations(arr, select_n))&#xA;</code></pre>&#xA;&#xA;<p>imap doesn't consume it!</p>&#xA;",1647611,,,,,2014-01-14T15:38:44,,,,0,,,,1,1
18269104,2,,18268910,2013-08-16T08:34:29,,0,,<pre><code>To\:\s(.*)|From\:\s(.*)|Content\-Length\:\s(.\*)&#xA;</code></pre>&#xA;&#xA;<p>You will got your data in $1 $2 $3</p>&#xA;,1329943,,,,,2013-08-16T08:34:29,,,,0,,,,1,1
48148770,2,,48147845,2018-01-08T10:51:20,,0,,"<p>decided to install elements of the content box on all sides of the border at once, setting the width through calc (width - 5px) and margin - left -5px</p>&#xA;&#xA;<p>now copy to GitHub</p>&#xA;",8591409,,,,,2018-01-08T10:51:20,,,,3,,,,4,1
586409,1,586515,,2009-02-25T15:17:41,,0,3059,"<p>I need to perform a simple grep and other manipulations on large files in Java.  I am not that familiar with the Java NIO utilities, but I am assuming that is what I need to use.  What resources or helpful tips do you have for reading/writing large files.  Also, I am working on a SWT application and need to display parts of that data within a text area on a GUI.  </p>&#xA;",10522,Berlin Brown,,,,2009-02-25T16:43:39,What are some tips for processing large files in Java,<java><nio><large-files>,3,1,,,,3,1
38299204,2,,38217069,2016-07-11T04:31:43,,0,,"<p>A simple change to the CSS relating to the dropped element made all the difference. But am trying to figure out how exactly this change affected the behaviour of the connectors as am simply appending them to the already existing jsPlumb drop element. So far my best guess is the z-index property. So I thought of sharing this here and would encourage further answers in this regard as well.</p>&#xA;&#xA;<p><strong>CSS</strong></p>&#xA;&#xA;<pre><code>.streamdrop {&#xA;    border: 1px solid #346789;&#xA;    box-shadow: 2px 2px 19px #aaa;&#xA;    -o-box-shadow: 2px 2px 19px #aaa;&#xA;    -webkit-box-shadow: 2px 2px 19px #aaa;&#xA;    -moz-box-shadow: 2px 2px 19px #aaa;&#xA;    -moz-border-radius: 0.5em;&#xA;    border-radius: 0.5em;&#xA;    opacity: 0.8;&#xA;    width: 130px;&#xA;    height: 72px;&#xA;    line-height: 80px;&#xA;    cursor: pointer;&#xA;    text-align: center;&#xA;    z-index: 20;&#xA;    position: absolute;&#xA;    background-color: #eeeeef;&#xA;    color: black;&#xA;    font-family: helvetica, sans-serif;&#xA;    padding: 0.5em;&#xA;    font-size: 0.9em;&#xA;    -webkit-transition: -webkit-box-shadow 0.15s ease-in;&#xA;    -moz-transition: -moz-box-shadow 0.15s ease-in;&#xA;    -o-transition: -o-box-shadow 0.15s ease-in;&#xA;    transition: box-shadow 0.15s ease-in;&#xA;}&#xA;</code></pre>&#xA;",6339494,,,,,2016-07-11T04:31:43,,,,0,,,,1,1
5295420,2,,5295348,2011-03-14T06:24:55,,0,,"<p>If you want to do exactly what you said above:</p>&#xA;&#xA;<blockquote>&#xA;  <p>I want to make this unordered list&#xA;  show up only if at least one of the&#xA;  variables (artist-website,&#xA;  artist-youtube, artist-twitter) isn't&#xA;  empty.</p>&#xA;</blockquote>&#xA;&#xA;<p>Do this </p>&#xA;&#xA;<pre><code>&lt;?php &#xA;  if(!empty($artist_website) || !empty($artist_youtube) || !empty($artist_twitter)) {&#xA; //Do what you want to do. Like show the ordered list. &#xA;  } //End of if statement&#xA;?&gt; &#xA;</code></pre>&#xA;&#xA;<p>If at least one of the variables has a non empty value the conditional is passed.</p>&#xA;",40376,,40376,,2011-03-14T06:31:24,2011-03-14T06:31:24,,,,0,,,,2,1
40203854,2,,40203315,2016-10-23T14:13:10,,2,,"<p>I've debugged your code and the user is found correctly but I've noticed another error in below part of your code</p>&#xA;&#xA;<pre><code>if(!$xml-&gt;user-&gt;$l_usr-&gt;password == $pass_e)&#xA;</code></pre>&#xA;&#xA;<p>This return always NULL and operator ""!"" is useless here</p>&#xA;&#xA;<pre><code>$xml-&gt;user-&gt;$l_usr-&gt;password&#xA;</code></pre>&#xA;&#xA;<p>I've fixed It writing more efficient and correct code</p>&#xA;&#xA;<pre><code>&lt;?php&#xA;$xml = simplexml_load_file('users.xml');&#xA;$usr = $_POST['username'];&#xA;$pass = $_POST['pass'];&#xA;if(empty($usr)) {&#xA;  die('Please enter an username!');&#xA;} elseif(empty($pass)) {&#xA;  die('Please enter a password!');&#xA;}&#xA;$pass_e = md5($_POST['pass']);&#xA;$valid=false;&#xA;foreach($xml-&gt;user as $userNode)&#xA;{&#xA;  if($userNode-&gt;username==$usr &amp;&amp; $userNode-&gt;password==$pass_e)&#xA; {&#xA;   $valid=true;&#xA;   break;&#xA; }&#xA;}&#xA;&#xA;if($valid==false)&#xA;{&#xA;  die('Wrong password or username');&#xA;}&#xA;&#xA;echo 'Hello, '.$usr;&#xA;</code></pre>&#xA;",7057370,,,,,2016-10-23T14:13:10,,,,0,,,,1,1
21125946,2,,21106094,2014-01-14T23:05:30,,2,,"<p>I think I found now a pretty nice project layout:</p>&#xA;&#xA;<pre><code>rootpackage.web.WebAppInitializer (see below)&#xA;rootpackage.web.SecurityWebAppInitializer (creates ""springSecurityFilterChain"")&#xA;rootpackage.web.WebMvcConfig (scans for everything in its own package and subpackages)&#xA;rootpackage.web.SecurityConfig (Spring Security config)&#xA;&#xA;rootpackage.web.moduleA.SomeAController&#xA;rootpackage.web.moduleB.SomeBController&#xA;&#xA;rootpackage.service.ServiceConfig (scans for everything in its own package and subpackages)&#xA;rootpackage.service.moduleA.AService&#xA;rootpackage.service.moduleA.AServiceImpl&#xA;rootpackage.service.moduleB.BService&#xA;rootpackage.service.moduleB.BServiceImpl&#xA;rootpackage.service.security.UserDetailsServiceImpl (for Spring Security)&#xA;&#xA;rootpackage.model.DatabaseConfig (scans for everything in its own package and subpackages)&#xA;rootpackage.model.moduleA.SomeADomainObject&#xA;rootpackage.model.moduleB.SomeBDomainObject&#xA;</code></pre>&#xA;&#xA;<p><strong>WebAppInitializer:</strong></p>&#xA;&#xA;<pre><code>@Order(2)&#xA;public class WebAppInitializer extends AbstractAnnotationConfigDispatcherServletInitializer {&#xA;&#xA;    @Override&#xA;    protected Class&lt;?&gt;[] getRootConfigClasses() {&#xA;        return new Class[] {&#xA;            SecurityConfig.class,&#xA;            ServiceConfig.class,&#xA;            DatabaseConfig.class&#xA;        };&#xA;    }&#xA;&#xA;    @Override&#xA;    protected Class&lt;?&gt;[] getServletConfigClasses() {&#xA;        return new Class[] { WebMvcConfig.class };&#xA;    }&#xA;&#xA;    @Override&#xA;    protected String[] getServletMappings() {&#xA;        return new String[] { ""/"" };&#xA;    }&#xA;&#xA;}&#xA;</code></pre>&#xA;&#xA;<p><strong>SecurityWebAppInitializer:</strong></p>&#xA;&#xA;<pre><code>@Order(1) // should always be registered in first place (= before WebAppInitializer)&#xA;public class SecurityWebAppInitializer extends AbstractSecurityWebApplicationInitializer {&#xA;    /* ... */&#xA;}&#xA;</code></pre>&#xA;&#xA;<p><strong>WebMvcConfig:</strong></p>&#xA;&#xA;<pre><code>@Configuration&#xA;@EnableWebMvc&#xA;@ComponentScan // scans for everything in its own package and subpackages&#xA;               // so it only finds SomeAController.class and SomeBController.class&#xA;public class WebMvcConfig extends WebMvcConfigurerAdapter {&#xA;    /* ... */&#xA;}&#xA;</code></pre>&#xA;&#xA;<p><strong>SecurityConfig:</strong></p>&#xA;&#xA;<pre><code>@EnableWebSecurity&#xA;public class SecurityConfig extends WebSecurityConfigurerAdapter {&#xA;    /* ... */&#xA;}&#xA;</code></pre>&#xA;&#xA;<p><strong>ServiceConfig:</strong></p>&#xA;&#xA;<pre><code>@Configuration&#xA;@ComponentScan // scans for everything in its own package and subpackages&#xA;               // so it only finds AServiceImpl.class and BServiceImpl.class&#xA;public class ServiceConfig {&#xA;    /* ... */   &#xA;}&#xA;</code></pre>&#xA;&#xA;<p>I put some ""System.out.println"" inside the constructor of all those classes in order to see how often they get registered/loaded. Each constructor is getting executed exactly once!</p>&#xA;&#xA;<p>What do you think about this? Any improvements?</p>&#xA;",1321564,,1321564,,2014-01-14T23:10:38,2014-01-14T23:10:38,,,,7,,,,9,1
